libraryID,taxID,counts,kingdom,phylum,class,order,family,genera,species,EFB_status,Yard
ApisM_MM__10_26_2021_barcode09,1785597,2,Eukaryota, Arthropoda, Hymenoptera, Insecta, Apidae, Xylocopa, Xylocopa fenestrata,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,57060,1,Eukaryota, Chordata, Anura, Amphibia, Eleutherodactylidae, Eleutherodactylus, Eleutherodactylus coqui,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,516764,1,Eukaryota, Arthropoda, Hymenoptera, Insecta, Apidae, Eufriesea, Eufriesea violacea,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,13426,10,Eukaryota, Streptophyta, Asterales, Magnoliopsida, Asteraceae, Cichorium, NA,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,161013,4,Eukaryota, Arthropoda, Thysanoptera, Insecta, Thripidae, Thrips, Thrips palmi,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,117571,25,Eukaryota, Chordata, NA, NA, NA, NA, NA,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,2668370,3,Eukaryota, Arthropoda, Trombidiformes, Arachnida, Anystidae, NA, Anystidae sp. BIOUG35816-E03,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,41139,2,Eukaryota, Arthropoda, Coleoptera, Insecta, Coccinellidae, Coccinella, Coccinella septempunctata,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,161584,1,Eukaryota, Chordata, Syngnathiformes, Actinopteri, Syngnathidae, Syngnathus, Syngnathus acus,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,345823,3,Eukaryota, Arthropoda, Decapoda, Malacostraca, Palaemonidae, Macrobrachium, Macrobrachium maculatum,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,143999,19,Eukaryota, Arthropoda, Hymenoptera, Insecta, Formicidae, NA, NA,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,2249226,6,Eukaryota, Streptophyta, Fagales, Magnoliopsida, Juglandaceae, Juglans, Juglans microcarpa x Juglans regia,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,7203,3,Eukaryota, Arthropoda, Diptera, Insecta, NA, NA, NA,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,35587,1,Eukaryota, Cnidaria, Bivalvulida, Myxozoa, Myxobolidae, NA, NA,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,48587,1,Eukaryota, Basidiomycota, Boletales, Agaricomycetes, Suillaceae, Suillus, Suillus subaureus,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,118357,1,Eukaryota, Streptophyta, Ericales, Magnoliopsida, Ericaceae, Rhododendron, Rhododendron simsii,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,582332,1,Eukaryota, Mollusca, Mytilida, Bivalvia, Mytilidae, Mytella, Mytella charruana,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,347309,2,Eukaryota, Arthropoda, Coleoptera, Insecta, Cerylonidae, Cerylon, Cerylon histeroides,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,4498,1,Eukaryota, Streptophyta, Poales, Magnoliopsida, Poaceae, Avena, Avena sativa,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,299467,2,Eukaryota, Arthropoda, Trombidiformes, Arachnida, Trombiculidae, Leptotrombidium, Leptotrombidium deliense,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,77065,1,Eukaryota, Streptophyta, Malpighiales, Magnoliopsida, Salicaceae, Salix, Salix purpurea,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,7456,7,Eukaryota, Arthropoda, Hymenoptera, Insecta, Vespidae, Polistes, NA,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,6960,21,Eukaryota, Arthropoda, NA, NA, NA, NA, NA,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,299642,161,Eukaryota, Arthropoda, Araneae, Arachnida, Nephilidae, Nephila, Nephila pilipes,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,200917,409,Eukaryota, Arthropoda, Coleoptera, Insecta, Chrysomelidae, Acanthoscelides, Acanthoscelides obtectus,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,103372,3,Eukaryota, Arthropoda, Hymenoptera, Insecta, Formicidae, Acromyrmex, Acromyrmex echinatior,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,586722,2,Eukaryota, Streptophyta, Lamiales, Magnoliopsida, Paulowniaceae, Paulownia, Paulownia fortunei,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,7490,5,Eukaryota, Arthropoda, Hymenoptera, Insecta, Trichogrammatidae, Trichogramma, NA,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,36086,1,Eukaryota, Nematoda, Trichinellida, Enoplea, Trichuridae, Trichuris, NA,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,6269,53,Eukaryota, Nematoda, Rhabditida, Chromadorea, Anisakidae, Anisakis, Anisakis simplex,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,29760,3,Eukaryota, Streptophyta, Vitales, Magnoliopsida, Vitaceae, Vitis, Vitis vinifera,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,1206794,91,Eukaryota, NA, NA, NA, NA, NA, NA,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,7054,12,Eukaryota, Arthropoda, Coleoptera, Insecta, Lampyridae, Photinus, Photinus pyralis,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,2908833,1,Eukaryota, Mollusca, NA, Bivalvia, NA, NA, NA,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,675436,1,Eukaryota, Arthropoda, Diplostraca, Branchiopoda, Moinidae, Moina, Moina brachiata,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,2069292,844,Eukaryota, Arthropoda, Coleoptera, Insecta, Lampyridae, Abscondita, Abscondita terminalis,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,6278,1,Eukaryota, Nematoda, Rhabditida, Chromadorea, Onchocercidae, Brugia, NA,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,247094,1,Eukaryota, Chordata, Anura, Amphibia, Pipidae, Hymenochirus, Hymenochirus boettgeri,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,188477,1,Eukaryota, Mollusca, NA, Gastropoda, Plakobranchidae, Elysia, Elysia chlorotica,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,197043,66,Eukaryota, Arthropoda, Hemiptera, Insecta, Cicadellidae, Homalodisca, Homalodisca vitripennis,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,864142,3,Eukaryota, Apicomplexa, Haemosporida, Aconoidasida, Plasmodiidae, Plasmodium, Plasmodium ovale,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,85512,8,Eukaryota, Arthropoda, NA, Insecta, NA, NA, NA,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,269704,1,Eukaryota, Arthropoda, Hymenoptera, Insecta, Formicidae, Pogonomyrmex, Pogonomyrmex uruguayensis,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,29053,12,Eukaryota, Arthropoda, Hymenoptera, Insecta, Encyrtidae, Copidosoma, Copidosoma floridanum,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,119954,1,Eukaryota, Streptophyta, Myrtales, Magnoliopsida, Melastomataceae, Melastoma, Melastoma candidum,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,50023,1,Eukaryota, Arthropoda, Trombidiformes, Arachnida, Tetranychidae, Panonychus, Panonychus citri,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,1443144,1,Eukaryota, Discosea, NA, Flabellinia, Vannellidae, Paravannella, Paravannella minima,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,7230,1,Eukaryota, Arthropoda, Diptera, Insecta, Drosophilidae, Drosophila, Drosophila mojavensis,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,61484,1,Eukaryota, Arthropoda, Phasmatodea, Insecta, Timematidae, Timema, Timema tahoe,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,369639,44,Eukaryota, Chordata, Cypriniformes, Actinopteri, Cyprinidae, Onychostoma, Onychostoma macrolepis,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,213866,15,Eukaryota, Arthropoda, Hymenoptera, Insecta, Formicidae, Eciton, Eciton burchellii,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,22973,1,Eukaryota, Streptophyta, Malpighiales, Magnoliopsida, Chrysobalanaceae, NA, NA,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,30001,1,Eukaryota, Arthropoda, NA, Collembola, NA, NA, NA,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,7515,5,Eukaryota, Arthropoda, Siphonaptera, Insecta, Pulicidae, Ctenocephalides, Ctenocephalides felis,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,230861,1,Eukaryota, Arthropoda, Hemiptera, Insecta, Aphididae, Cinara, Cinara nigra,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,155640,4,Eukaryota, Streptophyta, Sapindales, Magnoliopsida, Meliaceae, Melia, Melia azedarach,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,5286,1,Eukaryota, Basidiomycota, Sporidiobolales, Microbotryomycetes, Sporidiobolaceae, Rhodotorula, Rhodotorula toruloides,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,171638,1,Eukaryota, Streptophyta, Rosales, Magnoliopsida, Rosaceae, NA, NA,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,58912,1,Eukaryota, Mollusca, Stylommatophora, Gastropoda, Camaenidae, Euhadra, Euhadra herklotsi,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,1000413,11,Eukaryota, Streptophyta, Sapindales, Magnoliopsida, Sapindaceae, Acer, Acer yangbiense,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,36596,29,Eukaryota, Streptophyta, Rosales, Magnoliopsida, Rosaceae, Prunus, Prunus armeniaca,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,27405,2,Eukaryota, Arthropoda, Decapoda, Malacostraca, Penaeidae, Penaeus, Penaeus japonicus,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,658196,2,Eukaryota, Mucoromycota, Glomerales, Glomeromycetes, Glomeraceae, Glomus, Glomus cerebriforme,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,46969,1,Eukaryota, Streptophyta, Ranunculales, Magnoliopsida, Ranunculaceae, Thalictrum, Thalictrum thalictroides,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,354439,164,Eukaryota, Arthropoda, Coleoptera, Insecta, Curculionidae, Rhynchophorus, Rhynchophorus ferrugineus,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,2782880,1,Eukaryota, Mollusca, Pteropoda, Gastropoda, Cymbuliidae, Cymbulia, Cymbulia sp. USNM IZ 1448343,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,121402,1,Eukaryota, Chordata, Albuliformes, Actinopteri, Albulidae, Albula, Albula glossodonta,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,30102,1,Eukaryota, Arthropoda, Hemiptera, Insecta, Cicadellidae, NA, NA,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,456900,20,Eukaryota, Arthropoda, Hymenoptera, Insecta, Formicidae, Cyphomyrmex, Cyphomyrmex costatus,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,260615,1,Eukaryota, Chordata, Testudines, NA, Geoemydidae, Mauremys, Mauremys reevesii,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,1963758,1,Eukaryota, Chordata, Rodentia, Mammalia, NA, NA, NA,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,2790670,2,Eukaryota, Streptophyta, Desmidiales, Zygnemophyceae, Closteriaceae, Closterium, Closterium sp. NIES-67,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,1004193,1,Eukaryota, Arthropoda, Hymenoptera, Insecta, Megachilidae, Megachile, Megachile parallela,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,186058,3,Eukaryota, Streptophyta, Solanales, Magnoliopsida, Convolvulaceae, Cuscuta, Cuscuta epithymum,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,79252,56,Eukaryota, Ascomycota, Erysiphales, Leotiomycetes, Erysiphaceae, Podosphaera, Podosphaera aphanis,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,5580,1,Eukaryota, Ascomycota, Dothideales, Dothideomycetes, Saccotheciaceae, Aureobasidium, Aureobasidium pullulans,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,71814,2,Eukaryota, Arthropoda, Diptera, Insecta, Cecidomyiidae, NA, NA,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,224129,5,Eukaryota, Arthropoda, Coleoptera, Insecta, Buprestidae, Agrilus, Agrilus planipennis,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,51028,1,Eukaryota, Nematoda, Rhabditida, Chromadorea, Oxyuridae, Enterobius, Enterobius vermicularis,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,1965070,11,Eukaryota, Arthropoda, Trombidiformes, Arachnida, Trombidiidae, Dinothrombium, Dinothrombium tinctorium,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,2231382,3,Eukaryota, Streptophyta, Fabales, Magnoliopsida, Fabaceae, NA, NA,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,60419,3,Eukaryota, Streptophyta, Fagales, Magnoliopsida, Fagaceae, Castanea, Castanea mollissima,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,7719,1,Eukaryota, Chordata, Phlebobranchia, Ascidiacea, Cionidae, Ciona, Ciona intestinalis,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,43179,1,Eukaryota, Chordata, Rodentia, Mammalia, Sciuridae, Ictidomys, Ictidomys tridecemlineatus,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,69332,5,Eukaryota, Streptophyta, Charales, Charophyceae, Characeae, Chara, Chara braunii,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,7010,1,Eukaryota, Arthropoda, Orthoptera, Insecta, Acrididae, Schistocerca, Schistocerca gregaria,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,10093,1,Eukaryota, Chordata, Rodentia, Mammalia, Muridae, Mus, Mus pahari,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,35525,2,Eukaryota, Arthropoda, Diplostraca, Branchiopoda, Daphniidae, Daphnia, Daphnia magna,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,33382,1,Eukaryota, Arthropoda, Hemiptera, Insecta, NA, NA, NA,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,307492,1,Eukaryota, Arthropoda, Hemiptera, Insecta, Aphididae, Aphis, Aphis craccivora,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,104781,1,Eukaryota, Rotifera, Adinetida, Eurotatoria, Adinetidae, Adineta, NA,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,63436,10,Eukaryota, Arthropoda, Hymenoptera, Insecta, Figitidae, Leptopilina, Leptopilina heterotoma,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,7029,1,Eukaryota, Arthropoda, Hemiptera, Insecta, Aphididae, Acyrthosiphon, Acyrthosiphon pisum,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,69675,1,Eukaryota, Mollusca, NA, Gastropoda, NA, NA, NA,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,51338,1,Eukaryota, Chordata, Rodentia, Mammalia, Castoridae, Castor, Castor canadensis,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,7740,10,Eukaryota, Chordata, Amphioxiformes, Leptocardii, Branchiostomatidae, Branchiostoma, Branchiostoma lanceolatum,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,30212,5,Eukaryota, Arthropoda, Hymenoptera, Insecta, Vespidae, Vespula, Vespula germanica,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,79923,3,Eukaryota, Platyhelminthes, Opisthorchiida, Trematoda, Opisthorchiidae, Clonorchis, Clonorchis sinensis,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,4892,4,Eukaryota, Ascomycota, Saccharomycetales, Saccharomycetes, NA, NA, NA,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,105023,2,Eukaryota, Chordata, Cyprinodontiformes, Actinopteri, Nothobranchiidae, Nothobranchius, Nothobranchius furzeri,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,6412,1,Eukaryota, Annelida, Rhynchobdellida, Clitellata, Glossiphoniidae, Helobdella, Helobdella robusta,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,7401,4,Eukaryota, Arthropoda, Hymenoptera, Insecta, NA, NA, NA,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,2684443,2,Eukaryota, Arthropoda, Hymenoptera, Insecta, Apidae, Apis, Apis mellifera,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,412143,1,Eukaryota, Arthropoda, Lepidoptera, Insecta, Nymphalidae, Athyma, Athyma ranga,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,6447,1,Eukaryota, Mollusca, NA, NA, NA, NA, NA,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,451864,29,Eukaryota, NA, NA, NA, NA, NA, NA,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,118797,1,Eukaryota, Chordata, Artiodactyla, Mammalia, Lipotidae, Lipotes, Lipotes vexillifer,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,218467,5,Eukaryota, Arthropoda, Scorpiones, Arachnida, Buthidae, Centruroides, Centruroides sculpturatus,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,7422,8,Eukaryota, Arthropoda, Hymenoptera, Insecta, NA, NA, NA,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,609295,9,Eukaryota, Arthropoda, Hymenoptera, Insecta, Formicidae, Dinoponera, Dinoponera quadriceps,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,543379,1,Eukaryota, Arthropoda, Hymenoptera, Insecta, Pteromalidae, Trichomalopsis, Trichomalopsis sarcophagae,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,309941,165,Eukaryota, Arthropoda, Hymenoptera, Insecta, Apidae, Bombus, Bombus affinis,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,6490,1,Eukaryota, Mollusca, Neogastropoda, Gastropoda, Conidae, Conus, NA,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,51605,33,Eukaryota, Streptophyta, Alismatales, Magnoliopsida, Araceae, Spirodela, Spirodela intermedia,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,91739,1,Eukaryota, Arthropoda, Lepidoptera, Insecta, Lycaenidae, Aricia, Aricia agestis,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,229535,2,Eukaryota, Ascomycota, Eurotiales, Eurotiomycetes, Aspergillaceae, Penicillium, Penicillium nordicum,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,2740835,11,Eukaryota, Arthropoda, Araneae, Arachnida, Nephilidae, Trichonephila, Trichonephila clavata,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,40307,4,Eukaryota, Arthropoda, Hymenoptera, Insecta, NA, NA, NA,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,219809,15,Eukaryota, Arthropoda, Hymenoptera, Insecta, Formicidae, Pseudomyrmex, Pseudomyrmex gracilis,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,7888,2,Eukaryota, Chordata, Ceratodontiformes, NA, Protopteridae, Protopterus, Protopterus annectens,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,268475,1,Eukaryota, Nematoda, Trichinellida, Enoplea, Trichinellidae, Trichinella, Trichinella zimbabwensis,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,1206795,4,Eukaryota, NA, NA, NA, NA, NA, NA,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,1234261,1,Eukaryota, Rotifera, Philodinida, Eurotatoria, Philodinidae, Didymodactylos, Didymodactylos carnosus,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,103933,70,Eukaryota, Arthropoda, Hymenoptera, Insecta, Apidae, Bombus, Bombus bifarius,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,364589,1,Eukaryota, Chordata, Passeriformes, Aves, Zosteropidae, Zosterops, Zosterops borbonicus,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,132113,2,Eukaryota, Arthropoda, Hymenoptera, Insecta, Apidae, Bombus, Bombus impatiens,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,7227,3,Eukaryota, Arthropoda, Diptera, Insecta, Drosophilidae, Drosophila, Drosophila melanogaster,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,2921223,3,Eukaryota, Arthropoda, Coleoptera, Insecta, Curculionidae, Anthonomus, Anthonomus grandis,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,158441,5,Eukaryota, Arthropoda, Entomobryomorpha, Collembola, Isotomidae, Folsomia, Folsomia candida,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,32391,73,Eukaryota, Arthropoda, Hymenoptera, Insecta, Braconidae, Cotesia, Cotesia glomerata,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,441366,3,Eukaryota, Chordata, Blenniiformes, Actinopteri, Gobiesocidae, Gouania, Gouania willdenowi,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,29057,1,Eukaryota, Arthropoda, Lepidoptera, Insecta, Crambidae, Ostrinia, Ostrinia nubilalis,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,51714,1,Eukaryota, Chlorophyta, Chlamydomonadales, Chlorophyceae, Volvocaceae, Volvox, Volvox africanus,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,716546,1,Eukaryota, Ascomycota, NA, NA, NA, NA, NA,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,549062,1,Eukaryota, Arthropoda, Hymenoptera, Insecta, Megachilidae, Heriades, Heriades truncorum,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,74068,2,Eukaryota, Arthropoda, Hemiptera, Insecta, Cicadellidae, Macrosteles, Macrosteles quadrilineatus,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,203812,2,Eukaryota, Arthropoda, Hymenoptera, Insecta, Apidae, Bombus, Bombus morio,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,46514,1,Eukaryota, Echinodermata, Valvatida, Asteroidea, Asterinidae, Patiria, Patiria miniata,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,92179,2,Eukaryota, Nematoda, Trichinellida, Enoplea, Trichinellidae, Trichinella, Trichinella sp. T6,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,2715315,1,Eukaryota, Arthropoda, Hymenoptera, Insecta, Formicidae, Acromyrmex, Acromyrmex charruanus,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,1348612,9,Eukaryota, Mucoromycota, Diversisporales, Glomeromycetes, Diversisporaceae, Diversispora, Diversispora epigaea,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,2212726,7,Eukaryota, Arthropoda, Phthiraptera, Insecta, Menoponidae, Microctenia, Microctenia major,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,197562,175,Eukaryota, Arthropoda, NA, NA, NA, NA, NA,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,34763,1,Eukaryota, Chordata, Copelata, Appendicularia, Oikopleuridae, Oikopleura, NA,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,83312,1,Eukaryota, Arthropoda, Hymenoptera, Insecta, Apidae, Apis, Apis nigrocincta,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,2857297,1,Eukaryota, Chordata, Aplousobranchia, Ascidiacea, Didemnidae, NA, Didemnidae sp. USNM IZ 1524146,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,41084,48,Eukaryota, Arthropoda, Coleoptera, Insecta, NA, NA, NA,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,166418,9,Eukaryota, Arthropoda, Hymenoptera, Insecta, Apidae, Hypotrigona, Hypotrigona gribodoi,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,172846,55,Eukaryota, Arthropoda, Araneae, Arachnida, Araneidae, Caerostris, Caerostris extrusa,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,74975,9,Eukaryota, Arthropoda, Araneae, Arachnida, NA, NA, NA,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,64838,6,Eukaryota, Arthropoda, Hymenoptera, Insecta, Braconidae, Fopius, Fopius arisanus,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,104688,2,Eukaryota, Arthropoda, Diptera, Insecta, Tephritidae, Bactrocera, Bactrocera oleae,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,1079038,1,Eukaryota, Arthropoda, Hymenoptera, Insecta, Apidae, Bombus, Bombus hypocrita,Negative,Yard A
ApisM_MM__10_26_2021_barcode09,133894,1,Eukaryota, Arthropoda, Decapoda, Malacostraca, Penaeidae, Penaeus, NA,Negative,Yard A
